date,consumption,temperature,precipitation,irradiation,price_SIPX,cloudiness,holiday
2022-05-13 09:00:00,1473.0,19.5,0.0,587.0,225.1,63.0,0
2022-05-13 10:00:00,1405.0,21.5,0.0,721.0,188.0,63.0,0
2022-05-13 11:00:00,1423.0,23.5,0.0,798.0,160.10952,63.0,0
2022-05-13 12:00:00,1437.0,24.6,0.0,852.0,160.1059,63.0,0
2022-05-13 13:00:00,1481.0,24.8,0.0,724.0,225.0,63.0,0
2022-05-13 14:00:00,1438.0,26.1,0.0,765.0,225.0,63.0,0
2022-05-13 15:00:00,1453.0,24.5,0.0,173.0,228.0,63.0,0
2022-05-13 16:00:00,1493.0,26.3,0.0,555.0,228.0,63.0,0
2022-05-13 17:00:00,1543.0,24.6,0.0,256.0,215.484,63.0,0
2022-05-13 18:00:00,1600.0,22.5,0.0,168.0,228.1,63.0,0
2022-05-13 19:00:00,1598.0,18.6,0.0,5.0,228.1,63.0,0
2022-05-13 20:00:00,1587.0,16.9,0.4,1.0,305.462,63.0,0
2022-05-13 21:00:00,1512.0,15.6,0.0,0.0,229.00277,63.0,0
2022-05-13 22:00:00,1381.0,15.1,0.0,0.0,225.1,63.0,0
2022-05-13 23:00:00,1297.0,15.8,0.0,0.0,220.0,63.0,0
2022-05-14 00:00:00,1177.0,15.6,0.0,0.0,184.37558,57.0,0
2022-05-14 01:00:00,1096.0,15.2,0.0,0.0,163.03263,57.0,0
2022-05-14 02:00:00,1087.0,15.3,0.0,0.0,156.34338,57.0,0
2022-05-14 03:00:00,1096.0,14.7,0.0,0.0,144.13251,57.0,0
2022-05-14 04:00:00,1071.0,13.7,0.0,0.0,156.10452,57.0,0
2022-05-14 05:00:00,1098.0,14.1,0.0,13.0,170.46615,57.0,0
2022-05-14 06:00:00,1203.0,14.9,0.0,54.0,184.07309,57.0,0
2022-05-14 07:00:00,1305.0,15.5,0.0,92.0,194.3,57.0,0
2022-05-14 08:00:00,1362.0,17.0,0.0,214.0,184.93745,57.0,0
2022-05-14 09:00:00,1336.0,18.7,0.0,323.0,159.99679,57.0,0
2022-05-14 10:00:00,1266.0,20.2,0.0,565.0,126.44884,57.0,0
2022-05-14 11:00:00,1209.0,21.4,0.0,747.0,98.46457,57.0,0
2022-05-14 12:00:00,1204.0,21.1,0.0,426.0,99.98906,57.0,0
2022-05-14 13:00:00,1151.0,23.0,0.0,843.0,97.42153,57.0,0
2022-05-14 14:00:00,1099.0,23.7,0.0,701.0,94.9931,57.0,0
2022-05-14 15:00:00,1118.0,23.9,0.0,705.0,111.90035,57.0,0
2022-05-14 16:00:00,1153.0,22.5,0.0,118.0,139.96555,57.0,0
2022-05-14 17:00:00,1223.0,18.5,0.0,36.0,162.01784,57.0,0
2022-05-14 18:00:00,1251.0,20.3,0.0,177.0,206.37682,57.0,0
2022-05-14 19:00:00,1286.0,17.8,0.0,35.0,225.0,57.0,0
2022-05-14 20:00:00,1325.0,15.9,0.0,1.0,240.03859,57.0,0
2022-05-14 21:00:00,1294.0,14.6,0.0,0.0,241.87,57.0,0
2022-05-14 22:00:00,1201.0,13.4,0.0,0.0,239.0,57.0,0
2022-05-14 23:00:00,1136.0,12.8,0.0,0.0,224.15,57.0,0
2022-05-15 00:00:00,1049.0,13.3,0.0,0.0,214.91401,23.0,0
2022-05-15 01:00:00,1010.0,13.4,0.0,0.0,196.34665,23.0,0
2022-05-15 02:00:00,972.0,12.3,0.0,0.0,185.43101,23.0,0
2022-05-15 03:00:00,937.0,11.6,0.0,0.0,174.14715,23.0,0
2022-05-15 04:00:00,967.0,10.3,0.0,0.0,170.17069,23.0,0
2022-05-15 05:00:00,948.0,10.6,0.0,7.0,170.25076,23.0,0
2022-05-15 06:00:00,1004.0,11.8,0.0,52.0,162.91615,23.0,0
2022-05-15 07:00:00,1038.0,12.5,0.0,116.0,158.57,23.0,0
2022-05-15 08:00:00,1070.0,15.2,0.0,455.0,154.98,23.0,0
2022-05-15 09:00:00,1085.0,17.8,0.0,623.0,110.6,23.0,0
2022-05-15 10:00:00,1056.0,20.6,0.0,742.0,95.98335,23.0,0
2022-05-15 11:00:00,1051.0,22.3,0.0,826.0,90.0,23.0,0
2022-05-15 12:00:00,1048.0,23.6,0.0,862.0,75.0,23.0,0
2022-05-15 13:00:00,985.0,24.4,0.0,857.0,45.34566,23.0,0
2022-05-15 14:00:00,925.0,25.4,0.0,781.0,20.14663,23.0,0
2022-05-15 15:00:00,919.0,25.8,0.0,689.0,39.58493,23.0,0
2022-05-15 16:00:00,953.0,25.8,0.0,546.0,76.21176,23.0,0
2022-05-15 17:00:00,1060.0,25.2,0.0,368.0,133.33149,23.0,0
2022-05-15 18:00:00,1163.0,25.2,0.0,175.0,198.70552,23.0,0
2022-05-15 19:00:00,1275.0,23.8,0.0,69.0,225.03152,23.0,0
2022-05-15 20:00:00,1369.0,20.8,0.0,1.0,229.82871,23.0,0
2022-05-15 21:00:00,1369.0,18.0,0.0,0.0,226.17658,23.0,0
2022-05-15 22:00:00,1298.0,16.0,0.0,0.0,219.57,23.0,0
2022-05-15 23:00:00,1179.0,15.0,0.0,0.0,200.5,23.0,0
2022-05-16 00:00:00,1101.0,14.0,0.0,0.0,180.18,73.0,0
2022-05-16 01:00:00,1090.0,12.7,0.0,0.0,169.06186,73.0,0
2022-05-16 02:00:00,1039.0,12.1,0.0,0.0,169.13249,73.0,0
2022-05-16 03:00:00,1046.0,11.8,0.0,0.0,169.89,73.0,0
2022-05-16 04:00:00,1040.0,11.1,0.0,0.0,169.5302,73.0,0
2022-05-16 05:00:00,1157.0,10.9,0.0,25.0,182.03874,73.0,0
2022-05-16 06:00:00,1394.0,12.5,0.0,81.0,229.94589,73.0,0
2022-05-16 07:00:00,1556.0,14.4,0.0,206.0,248.08,73.0,0
2022-05-16 08:00:00,1522.0,17.9,0.0,450.0,251.09,73.0,0
2022-05-16 09:00:00,1439.0,20.3,0.0,597.0,231.0754,73.0,0
2022-05-16 10:00:00,1380.0,22.3,0.0,726.0,210.62,73.0,0
2022-05-16 11:00:00,1390.0,24.8,0.0,821.0,199.67933,73.0,0
2022-05-16 12:00:00,1417.0,26.5,0.0,857.0,185.33546,73.0,0
2022-05-16 13:00:00,1418.0,27.2,0.0,875.0,202.088,73.0,0
2022-05-16 14:00:00,1474.0,27.7,0.0,903.0,191.73333,73.0,0
2022-05-16 15:00:00,1501.0,26.5,0.0,510.0,192.62089,73.0,0
2022-05-16 16:00:00,1533.0,25.6,0.0,252.0,229.9264,73.0,0
2022-05-16 17:00:00,1562.0,24.4,0.0,120.0,229.93305,73.0,0
2022-05-16 18:00:00,1575.0,21.8,0.0,84.0,245.73687,73.0,0
2022-05-16 19:00:00,1629.0,19.5,0.0,27.0,280.89371,73.0,0
2022-05-16 20:00:00,1641.0,19.5,0.0,0.0,320.0,73.0,0
2022-05-16 21:00:00,1569.0,19.5,0.0,0.0,259.9,73.0,0
2022-05-16 22:00:00,1431.0,18.7,0.0,0.0,240.20191,73.0,0
2022-05-16 23:00:00,1306.0,18.1,0.0,0.0,212.41866,73.0,0
2022-05-17 00:00:00,1214.0,17.7,0.0,0.0,217.89,53.0,0
2022-05-17 01:00:00,1164.0,17.5,0.0,0.0,213.47,53.0,0
2022-05-17 02:00:00,1125.0,15.8,0.3,0.0,189.1,53.0,0
2022-05-17 03:00:00,1136.0,15.2,0.0,0.0,185.0538,53.0,0
2022-05-17 04:00:00,1126.0,14.8,0.0,0.0,210.64,53.0,0
2022-05-17 05:00:00,1236.0,14.4,0.0,2.0,216.96,53.0,0
2022-05-17 06:00:00,1492.0,14.9,0.0,38.0,236.70327,53.0,0
2022-05-17 07:00:00,1635.0,16.3,0.0,142.0,264.89229,53.0,0
2022-05-17 08:00:00,1621.0,17.8,0.0,270.0,274.16763,53.0,0
2022-05-17 09:00:00,1563.0,19.9,0.0,584.0,244.91223,53.0,0
2022-05-17 10:00:00,1563.0,20.5,0.0,478.0,231.99062,53.0,0
2022-05-17 11:00:00,1498.0,22.1,0.0,578.0,221.0,53.0,0
2022-05-17 12:00:00,1517.0,22.8,0.0,660.0,213.84011,53.0,0
2022-05-17 13:00:00,1466.0,24.5,0.0,736.0,209.99,53.0,0
2022-05-17 14:00:00,1457.0,25.4,0.0,850.0,220.0,53.0,0
2022-05-17 15:00:00,1475.0,25.0,0.0,687.0,223.87,53.0,0
2022-05-17 16:00:00,1495.0,25.2,0.0,485.0,204.12497,53.0,0
2022-05-17 17:00:00,1486.0,24.9,0.0,355.0,237.24353,53.0,0
2022-05-17 18:00:00,1537.0,22.9,0.0,155.0,251.82053,53.0,0
2022-05-17 19:00:00,1601.0,22.1,0.0,49.0,290.0,53.0,0
2022-05-17 20:00:00,1622.0,19.5,0.0,1.0,298.21,53.0,0
2022-05-17 21:00:00,1561.0,17.6,0.0,0.0,265.88,53.0,0
2022-05-17 22:00:00,1478.0,15.9,0.0,0.0,245.46435,53.0,0
2022-05-17 23:00:00,1339.0,14.4,0.0,0.0,221.0,53.0,0
2022-05-18 00:00:00,1227.0,13.4,0.0,0.0,206.46982,40.0,0
2022-05-18 01:00:00,1181.0,12.2,0.0,0.0,187.89208,40.0,0
2022-05-18 02:00:00,1135.0,12.1,0.0,0.0,176.22908,40.0,0
2022-05-18 03:00:00,1153.0,11.4,0.0,0.0,170.98286,40.0,0
2022-05-18 04:00:00,1165.0,10.6,0.0,0.0,173.37551,40.0,0
2022-05-18 05:00:00,1248.0,10.3,0.0,10.0,179.61,40.0,0
2022-05-18 06:00:00,1495.0,12.2,0.0,50.0,219.94904,40.0,0
2022-05-18 07:00:00,1619.0,14.0,0.0,102.0,247.6,40.0,0
2022-05-18 08:00:00,1592.0,16.5,0.0,354.0,241.28657,40.0,0
2022-05-18 09:00:00,1473.0,19.2,0.0,640.0,211.07174,40.0,0
2022-05-18 10:00:00,1433.0,19.3,0.0,721.0,184.11526,40.0,0
2022-05-18 11:00:00,1416.0,19.1,0.0,448.0,178.9,40.0,0
2022-05-18 12:00:00,1457.0,19.6,0.0,581.0,181.55568,40.0,0
2022-05-18 13:00:00,1434.0,20.6,0.0,492.0,177.02796,40.0,0
2022-05-18 14:00:00,1375.0,21.8,0.0,703.0,176.70671,40.0,0
2022-05-18 15:00:00,1354.0,22.0,0.0,714.0,178.9,40.0,0
2022-05-18 16:00:00,1380.0,21.8,0.0,448.0,194.9371,40.0,0
2022-05-18 17:00:00,1412.0,21.1,0.0,321.0,216.84126,40.0,0
2022-05-18 18:00:00,1502.0,20.0,0.0,221.0,241.2,40.0,0
2022-05-18 19:00:00,1585.0,17.9,0.0,55.0,286.9909,40.0,0
2022-05-18 20:00:00,1636.0,15.9,0.0,1.0,280.0,40.0,0
2022-05-18 21:00:00,1578.0,14.4,0.0,0.0,245.87999,40.0,0
2022-05-18 22:00:00,1442.0,11.8,0.0,0.0,225.72981,40.0,0
2022-05-18 23:00:00,1311.0,10.5,0.0,0.0,194.47202,40.0,0
2022-05-19 00:00:00,1239.0,9.3,0.0,0.0,196.95887,10.0,0
2022-05-19 01:00:00,1172.0,8.0,0.0,0.0,185.01391,10.0,0
2022-05-19 02:00:00,1181.0,7.1,0.0,0.0,179.94361,10.0,0
2022-05-19 03:00:00,1154.0,6.6,0.0,0.0,176.27324,10.0,0
2022-05-19 04:00:00,1192.0,5.9,0.0,0.0,177.98311,10.0,0
2022-05-19 05:00:00,1242.0,5.3,0.0,18.0,185.06476,10.0,0
2022-05-19 06:00:00,1510.0,8.4,0.0,150.0,222.33,10.0,0
2022-05-19 07:00:00,1587.0,12.5,0.0,328.0,250.03835,10.0,0
2022-05-19 08:00:00,1515.0,15.6,0.0,506.0,249.3052,10.0,0
2022-05-19 09:00:00,1458.0,17.4,0.0,665.0,229.92568,10.0,0
2022-05-19 10:00:00,1391.0,18.5,0.0,792.0,198.21588,10.0,0
2022-05-19 11:00:00,1415.0,20.0,0.0,872.0,185.01562,10.0,0
2022-05-19 12:00:00,1435.0,21.0,0.0,907.0,182.95581,10.0,0
2022-05-19 13:00:00,1416.0,22.4,0.0,891.0,180.80138,10.0,0
2022-05-19 14:00:00,1374.0,23.5,0.0,809.0,176.2046,10.0,0
2022-05-19 15:00:00,1368.0,24.4,0.0,715.0,185.08718,10.0,0
2022-05-19 16:00:00,1385.0,24.9,0.0,548.0,198.96278,10.0,0
2022-05-19 17:00:00,1417.0,25.3,0.0,385.0,233.2396,10.0,0
2022-05-19 18:00:00,1493.0,23.8,0.0,221.0,245.0,10.0,0
2022-05-19 19:00:00,1581.0,21.6,0.0,62.0,321.0,10.0,0
2022-05-19 20:00:00,1640.0,17.2,0.0,2.0,360.0,10.0,0
2022-05-19 21:00:00,1568.0,15.6,0.0,0.0,292.45,10.0,0
2022-05-19 22:00:00,1495.0,13.2,0.0,0.0,245.0,10.0,0
2022-05-19 23:00:00,1356.0,12.0,0.0,0.0,243.22,10.0,0
2022-05-20 00:00:00,1262.0,10.7,0.0,0.0,211.1,20.0,0
2022-05-20 01:00:00,1199.0,10.2,0.0,0.0,195.97847,20.0,0
2022-05-20 02:00:00,1155.0,9.5,0.0,0.0,189.56,20.0,0
2022-05-20 03:00:00,1154.0,9.0,0.0,0.0,188.0,20.0,0
2022-05-20 04:00:00,1136.0,8.5,0.0,0.0,189.55545,20.0,0
2022-05-20 05:00:00,1233.0,8.8,0.0,16.0,208.6245,20.0,0
2022-05-20 06:00:00,1462.0,10.4,0.0,100.0,235.80485,20.0,0
2022-05-20 07:00:00,1602.0,13.8,0.0,230.0,263.31764,20.0,0
2022-05-20 08:00:00,1554.0,17.3,0.0,403.0,250.0,20.0,0
2022-05-20 09:00:00,1495.0,19.8,0.0,599.0,224.0,20.0,0
2022-05-20 10:00:00,1475.0,22.0,0.0,735.0,204.97006,20.0,0
2022-05-20 11:00:00,1453.0,23.9,0.0,821.0,201.60462,20.0,0
2022-05-20 12:00:00,1447.0,25.2,0.0,859.0,197.39664,20.0,0
2022-05-20 13:00:00,1419.0,27.0,0.0,855.0,190.07213,20.0,0
2022-05-20 14:00:00,1363.0,27.4,0.0,644.0,185.33165,20.0,0
2022-05-20 15:00:00,1377.0,28.2,0.0,677.0,189.25604,20.0,0
2022-05-20 16:00:00,1401.0,27.4,0.0,549.0,190.0,20.0,0
2022-05-20 17:00:00,1449.0,26.3,0.0,382.0,208.17172,20.0,0
2022-05-20 18:00:00,1520.0,25.2,0.0,218.0,223.89837,20.0,0
2022-05-20 19:00:00,1572.0,22.7,0.0,64.0,229.94914,20.0,0
2022-05-20 20:00:00,1569.0,19.3,0.0,3.0,229.98434,20.0,0
2022-05-20 21:00:00,1527.0,16.8,0.0,0.0,218.0331,20.0,0
2022-05-20 22:00:00,1409.0,15.1,0.0,0.0,205.26542,20.0,0
2022-05-20 23:00:00,1305.0,13.6,0.0,0.0,178.99645,20.0,0
2022-05-21 00:00:00,1230.0,12.7,0.0,0.0,140.77054,70.0,0
2022-05-21 01:00:00,1156.0,12.7,0.0,0.0,133.91118,70.0,0
2022-05-21 02:00:00,1146.0,12.1,0.0,0.0,110.5907,70.0,0
2022-05-21 03:00:00,1114.0,11.7,0.0,0.0,108.12255,70.0,0
2022-05-21 04:00:00,1106.0,13.2,0.0,0.0,105.29442,70.0,0
2022-05-21 05:00:00,1137.0,11.8,0.0,10.0,104.53392,70.0,0
2022-05-21 06:00:00,1259.0,14.3,0.0,140.0,116.17245,70.0,0
2022-05-21 07:00:00,1308.0,15.7,0.0,129.0,130.42914,70.0,0
2022-05-21 08:00:00,1362.0,18.3,0.0,244.0,125.17541,70.0,0
2022-05-21 09:00:00,1341.0,20.8,0.0,468.0,115.375,70.0,0
2022-05-21 10:00:00,1309.0,21.8,0.0,517.0,166.0,70.0,0
2022-05-21 11:00:00,1287.0,24.1,0.0,879.0,166.0,70.0,0
2022-05-21 12:00:00,1268.0,25.7,0.0,869.0,166.0,70.0,0
2022-05-21 13:00:00,1209.0,27.1,0.0,723.0,125.69608,70.0,0
2022-05-21 14:00:00,1215.0,28.5,0.0,808.0,99.35,70.0,0
2022-05-21 15:00:00,1222.0,28.7,0.0,730.0,119.14224,70.0,0
2022-05-21 16:00:00,1275.0,27.1,0.0,341.0,63.0812,70.0,0
2022-05-21 17:00:00,1296.0,25.9,0.0,209.0,100.22351,70.0,0
2022-05-21 18:00:00,1310.0,22.6,0.0,88.0,163.08025,70.0,0
2022-05-21 19:00:00,1373.0,21.5,0.0,53.0,201.0,70.0,0
2022-05-21 20:00:00,1387.0,19.6,0.0,2.0,220.1,70.0,0
2022-05-21 21:00:00,1356.0,19.2,0.0,0.0,228.11,70.0,0
2022-05-21 22:00:00,1255.0,18.3,0.0,0.0,223.85,70.0,0
2022-05-21 23:00:00,1169.0,17.6,0.0,0.0,214.17518,70.0,0
2022-05-22 00:00:00,1078.0,16.2,0.0,0.0,186.58253,57.0,0
2022-05-22 01:00:00,1027.0,15.0,0.0,0.0,179.4,57.0,0
2022-05-22 02:00:00,987.0,14.2,0.0,0.0,172.5,57.0,0
2022-05-22 03:00:00,970.0,13.5,0.0,0.0,170.0,57.0,0
2022-05-22 04:00:00,980.0,14.3,0.0,0.0,170.99528,57.0,0
2022-05-22 05:00:00,983.0,15.0,0.0,5.0,169.90785,57.0,0
2022-05-22 06:00:00,963.0,16.1,0.0,43.0,166.96039,57.0,0
2022-05-22 07:00:00,1036.0,17.7,0.0,158.0,166.88078,57.0,0
2022-05-22 08:00:00,1113.0,18.9,0.0,324.0,160.0,57.0,0
2022-05-22 09:00:00,1103.0,19.6,0.0,441.0,149.9574,57.0,0
2022-05-22 10:00:00,1087.0,21.0,0.0,763.0,138.28607,57.0,0
2022-05-22 11:00:00,1092.0,22.1,0.0,844.0,138.24517,57.0,0
2022-05-22 12:00:00,1043.0,22.7,0.0,881.0,140.68945,57.0,0
2022-05-22 13:00:00,1004.0,23.6,0.0,885.0,109.92134,57.0,0
2022-05-22 14:00:00,979.0,24.2,0.0,792.0,101.4,57.0,0
2022-05-22 15:00:00,988.0,24.9,0.0,684.0,103.7,57.0,0
2022-05-22 16:00:00,1056.0,25.4,0.0,553.0,133.18907,57.0,0
2022-05-22 17:00:00,1101.0,25.6,0.0,447.0,156.61925,57.0,0
2022-05-22 18:00:00,1203.0,24.9,0.0,235.0,195.28619,57.0,0
2022-05-22 19:00:00,1277.0,22.6,0.0,51.0,220.23443,57.0,0
2022-05-22 20:00:00,1391.0,18.1,0.0,2.0,229.2,57.0,0
2022-05-22 21:00:00,1379.0,17.2,0.0,0.0,229.2,57.0,0
2022-05-22 22:00:00,1302.0,17.2,0.0,0.0,221.2,57.0,0
2022-05-22 23:00:00,1202.0,17.6,0.6,0.0,193.66,57.0,0
2022-05-23 00:00:00,1103.0,17.0,0.0,0.0,175.88813,90.0,0
2022-05-23 01:00:00,1078.0,17.1,0.0,0.0,164.57332,90.0,0
2022-05-23 02:00:00,1067.0,16.9,0.0,0.0,158.74908,90.0,0
2022-05-23 03:00:00,1039.0,16.6,0.0,0.0,155.07482,90.0,0
2022-05-23 04:00:00,1077.0,16.4,0.0,0.0,158.19665,90.0,0
2022-05-23 05:00:00,1195.0,16.4,0.0,4.0,172.54,90.0,0
2022-05-23 06:00:00,1453.0,16.7,0.0,29.0,202.69731,90.0,0
2022-05-23 07:00:00,1601.0,17.7,0.0,142.0,225.18,90.0,0
2022-05-23 08:00:00,1639.0,18.3,0.0,206.0,241.42,90.0,0
2022-05-23 09:00:00,1635.0,20.1,0.0,545.0,238.29,90.0,0
2022-05-23 10:00:00,1560.0,20.5,0.0,490.0,228.74,90.0,0
2022-05-23 11:00:00,1547.0,21.1,0.0,456.0,224.43,90.0,0
2022-05-23 12:00:00,1519.0,21.6,0.0,689.0,209.67,90.0,0
2022-05-23 13:00:00,1483.0,23.0,0.0,554.0,203.59,90.0,0
2022-05-23 14:00:00,1453.0,22.5,0.0,272.0,207.91,90.0,0
2022-05-23 15:00:00,1459.0,23.6,0.0,475.0,213.94,90.0,0
2022-05-23 16:00:00,1488.0,23.0,0.0,186.0,222.18,90.0,0
2022-05-23 17:00:00,1513.0,22.8,0.0,142.0,224.43,90.0,0
2022-05-23 18:00:00,1554.0,22.5,0.0,122.0,246.32,90.0,0
2022-05-23 19:00:00,1616.0,21.3,0.0,24.0,280.0,90.0,0
2022-05-23 20:00:00,1622.0,19.5,0.0,1.0,300.43,90.0,0
2022-05-23 21:00:00,1580.0,19.2,0.0,0.0,280.0,90.0,0
2022-05-23 22:00:00,1466.0,17.8,0.0,0.0,240.0,90.0,0
2022-05-23 23:00:00,1346.0,17.2,0.0,0.0,214.8,90.0,0
2022-05-24 00:00:00,1240.0,16.4,0.0,0.0,180.0,60.0,0
2022-05-24 01:00:00,1185.0,17.2,0.0,0.0,115.8295,60.0,0
2022-05-24 02:00:00,1148.0,16.5,0.0,0.0,105.38132,60.0,0
2022-05-24 03:00:00,1134.0,15.2,0.0,0.0,113.70108,60.0,0
2022-05-24 04:00:00,1169.0,14.5,0.0,0.0,115.74817,60.0,0
2022-05-24 05:00:00,1243.0,14.1,0.0,17.0,155.95212,60.0,0
2022-05-24 06:00:00,1490.0,16.0,0.0,115.0,214.45,60.0,0
2022-05-24 07:00:00,1618.0,18.0,0.0,218.0,247.6,60.0,0
2022-05-24 08:00:00,1615.0,20.7,0.0,436.0,245.1,60.0,0
2022-05-24 09:00:00,1528.0,22.4,0.0,521.0,215.1,60.0,0
2022-05-24 10:00:00,1500.0,22.9,0.0,408.0,184.65278,60.0,0
2022-05-24 11:00:00,1540.0,23.7,0.0,592.0,180.0,60.0,0
2022-05-24 12:00:00,1590.0,25.1,0.0,614.0,180.0,60.0,0
2022-05-24 13:00:00,1559.0,24.8,0.0,516.0,180.0,60.0,0
2022-05-24 14:00:00,1507.0,25.6,0.0,504.0,211.0,60.0,0
2022-05-24 15:00:00,1476.0,24.9,0.0,254.0,200.561,60.0,0
2022-05-24 16:00:00,1464.0,25.4,0.0,330.0,241.003,60.0,0
2022-05-24 17:00:00,1518.0,24.4,0.0,185.0,227.28,60.0,0
2022-05-24 18:00:00,1578.0,23.9,0.0,109.0,245.1,60.0,0
2022-05-24 19:00:00,1628.0,22.9,0.0,76.0,245.1,60.0,0
2022-05-24 20:00:00,1653.0,19.8,0.0,2.0,245.1,60.0,0
2022-05-24 21:00:00,1592.0,17.2,0.0,0.0,245.1,60.0,0
2022-05-24 22:00:00,1486.0,15.9,0.0,0.0,211.91379,60.0,0
2022-05-24 23:00:00,1375.0,15.3,0.0,0.0,189.63594,60.0,0
2022-05-25 00:00:00,1259.0,14.0,0.0,0.0,190.73188,67.0,0
2022-05-25 01:00:00,1199.0,14.4,0.0,0.0,180.06078,67.0,0
2022-05-25 02:00:00,1180.0,16.6,0.0,0.0,170.51007,67.0,0
2022-05-25 03:00:00,1180.0,14.0,0.0,0.0,167.92134,67.0,0
2022-05-25 04:00:00,1200.0,13.8,0.0,0.0,169.9,67.0,0
2022-05-25 05:00:00,1260.0,14.1,0.0,15.0,178.13832,67.0,0
2022-05-25 06:00:00,1518.0,14.3,0.0,69.0,212.21,67.0,0
2022-05-25 07:00:00,1595.0,15.9,0.0,183.0,230.9,67.0,0
2022-05-25 08:00:00,1615.0,19.3,0.0,478.0,253.09,67.0,0
2022-05-25 09:00:00,1559.0,21.5,0.0,639.0,220.1,67.0,0
2022-05-25 10:00:00,1502.0,23.0,0.0,740.0,213.14,67.0,0
2022-05-25 11:00:00,1505.0,24.5,0.0,735.0,180.9694,67.0,0
2022-05-25 12:00:00,1570.0,21.4,2.1,266.0,198.99,67.0,0
2022-05-25 13:00:00,1573.0,23.8,0.0,571.0,198.86,67.0,0
2022-05-25 14:00:00,1593.0,25.6,0.0,347.0,212.21,67.0,0
2022-05-25 15:00:00,1592.0,24.5,0.0,498.0,213.14,67.0,0
2022-05-25 16:00:00,1586.0,23.2,0.0,244.0,215.91,67.0,0
2022-05-25 17:00:00,1570.0,22.5,0.0,160.0,165.0,67.0,0
2022-05-25 18:00:00,1615.0,22.0,0.0,59.0,220.0,67.0,0
2022-05-25 19:00:00,1654.0,21.2,0.0,48.0,235.1,67.0,0
2022-05-25 20:00:00,1663.0,19.1,0.0,3.0,220.0,67.0,0
2022-05-25 21:00:00,1621.0,17.1,0.0,0.0,212.43765,67.0,0
2022-05-25 22:00:00,1517.0,16.7,0.0,0.0,193.9799,67.0,0
2022-05-25 23:00:00,1386.0,17.3,0.0,0.0,166.15749,67.0,0
2022-05-26 00:00:00,1306.0,16.9,0.0,0.0,137.63881,57.0,0
2022-05-26 01:00:00,1213.0,16.4,0.0,0.0,97.88151,57.0,0
2022-05-26 02:00:00,1221.0,15.8,0.0,0.0,95.09029,57.0,0
2022-05-26 03:00:00,1209.0,15.1,0.0,0.0,87.07882,57.0,0
2022-05-26 04:00:00,1239.0,15.1,0.0,0.0,96.18551,57.0,0
2022-05-26 05:00:00,1290.0,15.0,0.0,4.0,95.94764,57.0,0
2022-05-26 06:00:00,1555.0,15.5,0.0,60.0,207.49,57.0,0
2022-05-26 07:00:00,1662.0,16.1,0.0,65.0,220.1,57.0,0
2022-05-26 08:00:00,1626.0,17.0,0.0,202.0,235.1,57.0,0
2022-05-26 09:00:00,1622.0,18.0,0.0,481.0,220.0,57.0,0
2022-05-26 10:00:00,1588.0,19.5,0.0,551.0,215.1,57.0,0
2022-05-26 11:00:00,1551.0,20.6,0.0,648.0,210.49,57.0,0
2022-05-26 12:00:00,1564.0,21.3,0.0,692.0,199.48,57.0,0
2022-05-26 13:00:00,1546.0,21.5,0.0,386.0,202.41,57.0,0
2022-05-26 14:00:00,1462.0,22.8,0.0,803.0,210.49,57.0,0
2022-05-26 15:00:00,1463.0,23.0,0.0,622.0,215.1,57.0,0
2022-05-26 16:00:00,1487.0,23.5,0.0,481.0,219.9125,57.0,0
2022-05-26 17:00:00,1512.0,23.4,0.0,374.0,232.63,57.0,0
2022-05-26 18:00:00,1562.0,22.4,0.0,125.0,246.32,57.0,0
2022-05-26 19:00:00,1630.0,20.6,0.0,47.0,277.28,57.0,0
2022-05-26 20:00:00,1615.0,18.8,0.0,4.0,278.3083,57.0,0
2022-05-26 21:00:00,1624.0,17.2,0.0,0.0,253.24,57.0,0
2022-05-26 22:00:00,1518.0,15.8,0.0,0.0,224.41,57.0,0
2022-05-26 23:00:00,1400.0,14.8,0.0,0.0,209.55,57.0,0
2022-05-27 00:00:00,1280.0,14.1,0.0,0.0,150.0,53.0,0
2022-05-27 01:00:00,1263.0,13.6,0.0,0.0,117.99,53.0,0
2022-05-27 02:00:00,1208.0,13.2,0.0,0.0,105.006,53.0,0
2022-05-27 03:00:00,1188.0,12.3,0.0,0.0,150.0,53.0,0
2022-05-27 04:00:00,1187.0,12.6,0.0,0.0,150.0,53.0,0
2022-05-27 05:00:00,1247.0,12.0,0.0,25.0,150.0,53.0,0
2022-05-27 06:00:00,1484.0,14.8,0.0,132.0,224.99,53.0,0
2022-05-27 07:00:00,1643.0,17.4,0.0,284.0,249.33333,53.0,0
2022-05-27 08:00:00,1608.0,19.6,0.0,390.0,254.37444,53.0,0
2022-05-27 09:00:00,1557.0,21.5,0.0,501.0,230.1,53.0,0
2022-05-27 10:00:00,1513.0,22.6,0.0,627.0,230.1,53.0,0
2022-05-27 11:00:00,1496.0,23.7,0.0,828.0,230.1,53.0,0
2022-05-27 12:00:00,1477.0,25.1,0.0,931.0,216.84087,53.0,0
2022-05-27 13:00:00,1452.0,26.2,0.0,869.0,212.97522,53.0,0
2022-05-27 14:00:00,1395.0,25.9,0.0,525.0,224.99,53.0,0
2022-05-27 15:00:00,1398.0,27.5,0.0,705.0,231.93323,53.0,0
2022-05-27 16:00:00,1421.0,28.2,0.0,603.0,230.1,53.0,0
