date,consumption,temperature,precipitation,irradiation,cloudiness,holiday
2022-06-28 04:00:00,1227.0,15.5,0.0,0.0,20.0,0.0
2022-06-28 05:00:00,1314.0,15.2,0.0,9.0,20.0,0.0
2022-06-28 06:00:00,1531.0,16.1,0.0,66.0,20.0,0.0
2022-06-28 07:00:00,1638.0,20.9,0.0,296.0,20.0,0.0
2022-06-28 08:00:00,1636.0,23.8,0.0,452.0,20.0,0.0
2022-06-28 09:00:00,1639.0,26.3,0.0,610.0,20.0,0.0
2022-06-28 10:00:00,1619.0,28.5,0.0,716.0,20.0,0.0
2022-06-28 11:00:00,1641.0,29.7,0.0,799.0,20.0,0.0
2022-06-28 12:00:00,1651.0,30.2,0.0,837.0,20.0,0.0
2022-06-28 13:00:00,1627.0,30.8,0.0,846.0,20.0,0.0
2022-06-28 14:00:00,1610.0,30.5,0.0,718.0,20.0,0.0
2022-06-28 15:00:00,1603.0,29.4,0.0,440.0,20.0,0.0
2022-06-28 16:00:00,1679.0,27.0,0.0,5.0,20.0,0.0
2022-06-28 17:00:00,1748.0,21.7,0.0,9.0,20.0,0.0
2022-06-28 18:00:00,1692.0,21.7,0.0,33.0,20.0,0.0
2022-06-28 19:00:00,1699.0,21.2,0.0,41.0,20.0,0.0
2022-06-28 20:00:00,1666.0,20.3,0.0,7.0,20.0,0.0
2022-06-28 21:00:00,1646.0,20.2,0.0,0.0,20.0,0.0
2022-06-28 22:00:00,1519.0,19.7,0.0,0.0,20.0,0.0
2022-06-28 23:00:00,1417.0,19.8,0.0,0.0,20.0,0.0
2022-06-29 00:00:00,1353.0,19.7,0.0,0.0,67.0,0.0
2022-06-29 01:00:00,1306.0,20.1,0.0,0.0,67.0,0.0
2022-06-29 02:00:00,1249.0,19.7,0.1,0.0,67.0,0.0
2022-06-29 03:00:00,1268.0,19.1,0.0,0.0,67.0,0.0
2022-06-29 04:00:00,1264.0,19.2,0.0,0.0,67.0,0.0
2022-06-29 05:00:00,1349.0,19.0,0.0,14.0,67.0,0.0
2022-06-29 06:00:00,1543.0,20.1,0.7,62.0,67.0,0.0
2022-06-29 07:00:00,1678.0,21.2,0.0,152.0,67.0,0.0
2022-06-29 08:00:00,1697.0,23.1,0.0,342.0,67.0,0.0
2022-06-29 09:00:00,1689.0,24.4,0.0,404.0,67.0,0.0
2022-06-29 10:00:00,1656.0,27.6,0.0,749.0,67.0,0.0
2022-06-29 11:00:00,1662.0,28.7,0.0,752.0,67.0,0.0
2022-06-29 12:00:00,1687.0,29.3,0.0,655.0,67.0,0.0
2022-06-29 13:00:00,1686.0,30.2,0.0,791.0,67.0,0.0
2022-06-29 14:00:00,1622.0,30.6,0.0,761.0,67.0,0.0
2022-06-29 15:00:00,1599.0,24.8,0.0,117.0,67.0,0.0
2022-06-29 16:00:00,1603.0,25.8,0.0,390.0,67.0,0.0
2022-06-29 17:00:00,1620.0,26.7,0.0,432.0,67.0,0.0
2022-06-29 18:00:00,1677.0,26.8,0.0,250.0,67.0,0.0
2022-06-29 19:00:00,1695.0,25.3,0.0,95.0,67.0,0.0
2022-06-29 20:00:00,1681.0,22.4,0.0,11.0,67.0,0.0
2022-06-29 21:00:00,1620.0,21.3,0.0,0.0,67.0,0.0
2022-06-29 22:00:00,1546.0,21.0,0.0,0.0,67.0,0.0
2022-06-29 23:00:00,1410.0,20.2,0.0,0.0,67.0,0.0
2022-06-30 00:00:00,1326.0,18.7,0.0,0.0,33.0,0.0
2022-06-30 01:00:00,1295.0,17.4,0.0,0.0,33.0,0.0
2022-06-30 02:00:00,1263.0,16.3,0.0,0.0,33.0,0.0
2022-06-30 03:00:00,1242.0,15.7,0.0,0.0,33.0,0.0
2022-06-30 04:00:00,1261.0,15.4,0.0,0.0,33.0,0.0
2022-06-30 05:00:00,1298.0,14.7,0.0,15.0,33.0,0.0
2022-06-30 06:00:00,1503.0,17.9,0.0,161.0,33.0,0.0
2022-06-30 07:00:00,1644.0,21.7,0.0,344.0,33.0,0.0
2022-06-30 08:00:00,1676.0,22.7,0.0,440.0,33.0,0.0
2022-06-30 09:00:00,1599.0,24.9,0.0,622.0,33.0,0.0
2022-06-30 10:00:00,1595.0,26.9,0.0,738.0,33.0,0.0
2022-06-30 11:00:00,1589.0,28.1,0.0,852.0,33.0,0.0
2022-06-30 12:00:00,1620.0,28.9,0.0,708.0,33.0,0.0
2022-06-30 13:00:00,1613.0,28.9,0.0,313.0,33.0,0.0
2022-06-30 14:00:00,1592.0,31.1,0.0,830.0,33.0,0.0
2022-06-30 15:00:00,1574.0,31.6,0.0,680.0,33.0,0.0
2022-06-30 16:00:00,1596.0,30.4,0.0,257.0,33.0,0.0
2022-06-30 17:00:00,1634.0,30.9,0.0,456.0,33.0,0.0
2022-06-30 18:00:00,1669.0,30.0,0.0,265.0,33.0,0.0
2022-06-30 19:00:00,1701.0,28.3,0.0,97.0,33.0,0.0
2022-06-30 20:00:00,1686.0,26.0,0.0,5.0,33.0,0.0
2022-06-30 21:00:00,1673.0,24.3,0.0,0.0,33.0,0.0
2022-06-30 22:00:00,1587.0,21.3,0.0,0.0,33.0,0.0
2022-06-30 23:00:00,1478.0,19.0,0.0,0.0,33.0,0.0
2022-07-01 00:00:00,1363.0,18.0,0.0,0.0,33.0,0.0
2022-07-01 01:00:00,1297.0,17.7,0.0,0.0,33.0,0.0
2022-07-01 02:00:00,1219.0,16.9,0.0,0.0,33.0,0.0
2022-07-01 03:00:00,1225.0,16.7,0.0,0.0,33.0,0.0
2022-07-01 04:00:00,1254.0,16.0,0.0,0.0,33.0,0.0
2022-07-01 05:00:00,1327.0,15.6,0.0,17.0,33.0,0.0
2022-07-01 06:00:00,1534.0,17.5,0.0,116.0,33.0,0.0
2022-07-01 07:00:00,1640.0,21.6,0.0,307.0,33.0,0.0
2022-07-01 08:00:00,1607.0,23.8,0.0,472.0,33.0,0.0
2022-07-01 09:00:00,1579.0,26.3,0.0,625.0,33.0,0.0
2022-07-01 10:00:00,1582.0,28.7,0.0,738.0,33.0,0.0
2022-07-01 11:00:00,1619.0,29.3,0.0,762.0,33.0,0.0
2022-07-01 12:00:00,1630.0,30.5,0.0,825.0,33.0,0.0
2022-07-01 13:00:00,1604.0,31.6,0.0,822.0,33.0,0.0
2022-07-01 14:00:00,1585.0,31.0,0.0,540.0,33.0,0.0
2022-07-01 15:00:00,1598.0,25.8,0.2,343.0,33.0,0.0
2022-07-01 16:00:00,1600.0,27.9,0.0,306.0,33.0,0.0
2022-07-01 17:00:00,1658.0,26.0,0.0,16.0,33.0,0.0
2022-07-01 18:00:00,1673.0,23.0,0.0,54.0,33.0,0.0
2022-07-01 19:00:00,1678.0,22.1,0.0,33.0,33.0,0.0
2022-07-01 20:00:00,1655.0,20.9,0.0,8.0,33.0,0.0
2022-07-01 21:00:00,1575.0,19.6,0.0,0.0,33.0,0.0
2022-07-01 22:00:00,1516.0,18.3,0.0,0.0,33.0,0.0
2022-07-01 23:00:00,1384.0,18.0,0.0,0.0,33.0,0.0
2022-07-02 00:00:00,1298.0,17.2,0.0,0.0,27.0,0.0
2022-07-02 01:00:00,1212.0,16.6,0.0,0.0,27.0,0.0
2022-07-02 02:00:00,1180.0,16.4,0.0,0.0,27.0,0.0
2022-07-02 03:00:00,1179.0,16.3,0.0,0.0,27.0,0.0
2022-07-02 04:00:00,1194.0,15.6,0.0,0.0,27.0,0.0
2022-07-02 05:00:00,1192.0,14.9,0.0,25.0,27.0,0.0
2022-07-02 06:00:00,1257.0,17.8,0.0,145.0,27.0,0.0
2022-07-02 07:00:00,1317.0,20.2,0.0,225.0,27.0,0.0
2022-07-02 08:00:00,1371.0,22.5,0.0,476.0,27.0,0.0
2022-07-02 09:00:00,1304.0,22.3,0.0,406.0,27.0,0.0
2022-07-02 10:00:00,1268.0,23.6,0.0,654.0,27.0,0.0
2022-07-02 11:00:00,1258.0,24.7,0.0,837.0,27.0,0.0
2022-07-02 12:00:00,1230.0,26.2,0.0,869.0,27.0,0.0
2022-07-02 13:00:00,1169.0,26.8,0.0,890.0,27.0,0.0
2022-07-02 14:00:00,1167.0,27.6,0.0,810.0,27.0,0.0
2022-07-02 15:00:00,1162.0,27.8,0.0,730.0,27.0,0.0
2022-07-02 16:00:00,1204.0,28.3,0.0,594.0,27.0,0.0
2022-07-02 17:00:00,1239.0,27.9,0.0,439.0,27.0,0.0
2022-07-02 18:00:00,1338.0,27.3,0.0,269.0,27.0,0.0
2022-07-02 19:00:00,1382.0,25.9,0.0,114.0,27.0,0.0
2022-07-02 20:00:00,1400.0,22.6,0.0,10.0,27.0,0.0
2022-07-02 21:00:00,1380.0,20.2,0.0,0.0,27.0,0.0
2022-07-02 22:00:00,1337.0,19.0,0.0,0.0,27.0,0.0
2022-07-02 23:00:00,1214.0,17.9,0.0,0.0,27.0,0.0
2022-07-03 00:00:00,1113.0,16.3,0.0,0.0,20.0,0.0
2022-07-03 01:00:00,1064.0,15.7,0.0,0.0,20.0,0.0
2022-07-03 02:00:00,1026.0,15.2,0.0,0.0,20.0,0.0
2022-07-03 03:00:00,1005.0,14.5,0.0,0.0,20.0,0.0
2022-07-03 04:00:00,992.0,14.1,0.0,0.0,20.0,0.0
2022-07-03 05:00:00,988.0,14.2,0.0,36.0,20.0,0.0
2022-07-03 06:00:00,1020.0,16.6,0.0,118.0,20.0,0.0
2022-07-03 07:00:00,1033.0,19.8,0.0,274.0,20.0,0.0
2022-07-03 08:00:00,1078.0,21.6,0.0,469.0,20.0,0.0
2022-07-03 09:00:00,1091.0,24.7,0.0,622.0,20.0,0.0
2022-07-03 10:00:00,1093.0,25.8,0.0,753.0,20.0,0.0
2022-07-03 11:00:00,1117.0,27.2,0.0,851.0,20.0,0.0
2022-07-03 12:00:00,1147.0,28.8,0.0,865.0,20.0,0.0
2022-07-03 13:00:00,1075.0,30.0,0.0,884.0,20.0,0.0
2022-07-03 14:00:00,1076.0,31.3,0.0,808.0,20.0,0.0
2022-07-03 15:00:00,1075.0,31.7,0.0,730.0,20.0,0.0
2022-07-03 16:00:00,1088.0,31.9,0.0,591.0,20.0,0.0
2022-07-03 17:00:00,1167.0,31.2,0.0,430.0,20.0,0.0
2022-07-03 18:00:00,1289.0,30.6,0.0,260.0,20.0,0.0
2022-07-03 19:00:00,1359.0,28.4,0.0,110.0,20.0,0.0
2022-07-03 20:00:00,1380.0,24.5,0.0,6.0,20.0,0.0
2022-07-03 21:00:00,1420.0,22.3,0.0,0.0,20.0,0.0
2022-07-03 22:00:00,1374.0,20.5,0.0,0.0,20.0,0.0
2022-07-03 23:00:00,1250.0,19.2,0.0,0.0,20.0,0.0
2022-07-04 00:00:00,1189.0,18.2,0.0,0.0,43.0,0.0
2022-07-04 01:00:00,1164.0,18.3,0.0,0.0,43.0,0.0
2022-07-04 02:00:00,1103.0,17.9,0.0,0.0,43.0,0.0
2022-07-04 03:00:00,1091.0,17.3,0.0,0.0,43.0,0.0
2022-07-04 04:00:00,1119.0,16.3,0.0,0.0,43.0,0.0
2022-07-04 05:00:00,1144.0,16.5,0.0,55.0,43.0,0.0
2022-07-04 06:00:00,1421.0,18.7,0.0,71.0,43.0,0.0
2022-07-04 07:00:00,1568.0,21.9,0.0,291.0,43.0,0.0
2022-07-04 08:00:00,1559.0,24.3,0.0,479.0,43.0,0.0
2022-07-04 09:00:00,1544.0,26.5,0.0,641.0,43.0,0.0
2022-07-04 10:00:00,1565.0,28.0,0.0,634.0,43.0,0.0
2022-07-04 11:00:00,1614.0,31.0,0.0,667.0,43.0,0.0
2022-07-04 12:00:00,1680.0,32.0,0.0,874.0,43.0,0.0
2022-07-04 13:00:00,1669.0,32.3,0.0,781.0,43.0,0.0
2022-07-04 14:00:00,1592.0,33.1,0.0,873.0,43.0,0.0
2022-07-04 15:00:00,1580.0,31.4,0.0,481.0,43.0,0.0
2022-07-04 16:00:00,1578.0,27.8,0.0,126.0,43.0,0.0
2022-07-04 17:00:00,1596.0,29.8,0.0,365.0,43.0,0.0
2022-07-04 18:00:00,1640.0,29.7,0.0,237.0,43.0,0.0
2022-07-04 19:00:00,1703.0,27.8,0.0,44.0,43.0,0.0
2022-07-04 20:00:00,1677.0,26.1,0.0,4.0,43.0,0.0
2022-07-04 21:00:00,1655.0,23.7,0.0,0.0,43.0,0.0
2022-07-04 22:00:00,1538.0,25.1,0.0,0.0,43.0,0.0
2022-07-04 23:00:00,1428.0,23.6,0.0,0.0,43.0,0.0
2022-07-05 00:00:00,1321.0,24.0,0.0,0.0,47.0,0.0
2022-07-05 01:00:00,1230.0,22.0,0.0,0.0,47.0,0.0
2022-07-05 02:00:00,1175.0,20.9,0.0,0.0,47.0,0.0
2022-07-05 03:00:00,1197.0,20.0,0.0,0.0,47.0,0.0
2022-07-05 04:00:00,1202.0,18.0,1.4,0.0,47.0,0.0
2022-07-05 05:00:00,1294.0,17.7,0.0,4.0,47.0,0.0
2022-07-05 06:00:00,1528.0,17.6,0.0,23.0,47.0,0.0
2022-07-05 07:00:00,1651.0,19.2,0.0,222.0,47.0,0.0
2022-07-05 08:00:00,1638.0,20.8,0.0,309.0,47.0,0.0
2022-07-05 09:00:00,1621.0,22.9,0.0,625.0,47.0,0.0
2022-07-05 10:00:00,1603.0,24.3,0.0,745.0,47.0,0.0
2022-07-05 11:00:00,1601.0,25.9,0.0,816.0,47.0,0.0
2022-07-05 12:00:00,1584.0,26.7,0.0,790.0,47.0,0.0
2022-07-05 13:00:00,1567.0,26.8,0.0,452.0,47.0,0.0
2022-07-05 14:00:00,1567.0,27.7,0.0,430.0,47.0,0.0
2022-07-05 15:00:00,1541.0,26.5,0.0,248.0,47.0,0.0
2022-07-05 16:00:00,1571.0,26.9,0.0,261.0,47.0,0.0
2022-07-05 17:00:00,1587.0,26.3,0.0,122.0,47.0,0.0
2022-07-05 18:00:00,1611.0,25.7,0.0,124.0,47.0,0.0
2022-07-05 19:00:00,1654.0,24.5,0.0,55.0,47.0,0.0
2022-07-05 20:00:00,1631.0,22.6,0.0,32.0,47.0,0.0
2022-07-05 21:00:00,1600.0,20.6,0.0,0.0,47.0,0.0
2022-07-05 22:00:00,1482.0,18.7,0.0,0.0,47.0,0.0
2022-07-05 23:00:00,1365.0,17.2,0.0,0.0,47.0,0.0
2022-07-06 00:00:00,1245.0,16.9,0.0,0.0,40.0,0.0
2022-07-06 01:00:00,1199.0,16.4,0.0,0.0,40.0,0.0
2022-07-06 02:00:00,1184.0,16.0,0.0,0.0,40.0,0.0
2022-07-06 03:00:00,1189.0,15.5,0.0,0.0,40.0,0.0
2022-07-06 04:00:00,1210.0,15.1,0.0,0.0,40.0,0.0
2022-07-06 05:00:00,1248.0,15.4,0.0,29.0,40.0,0.0
2022-07-06 06:00:00,1478.0,16.4,0.0,48.0,40.0,0.0
2022-07-06 07:00:00,1550.0,19.4,0.0,317.0,40.0,0.0
2022-07-06 08:00:00,1544.0,22.2,0.0,480.0,40.0,0.0
2022-07-06 09:00:00,1480.0,24.5,0.0,633.0,40.0,0.0
2022-07-06 10:00:00,1487.0,26.1,0.0,759.0,40.0,0.0
2022-07-06 11:00:00,1499.0,27.3,0.0,766.0,40.0,0.0
2022-07-06 12:00:00,1541.0,26.9,0.0,764.0,40.0,0.0
2022-07-06 13:00:00,1517.0,28.1,0.0,465.0,40.0,0.0
2022-07-06 14:00:00,1491.0,27.3,0.0,257.0,40.0,0.0
2022-07-06 15:00:00,1503.0,28.8,0.0,835.0,40.0,0.0
2022-07-06 16:00:00,1540.0,26.8,0.0,135.0,40.0,0.0
2022-07-06 17:00:00,1553.0,28.4,0.0,422.0,40.0,0.0
2022-07-06 18:00:00,1596.0,27.0,0.0,270.0,40.0,0.0
2022-07-06 19:00:00,1643.0,25.1,0.0,83.0,40.0,0.0
2022-07-06 20:00:00,1609.0,21.5,0.0,11.0,40.0,0.0
2022-07-06 21:00:00,1598.0,19.8,0.0,0.0,40.0,0.0
2022-07-06 22:00:00,1500.0,19.9,0.0,0.0,40.0,0.0
2022-07-06 23:00:00,1370.0,20.5,0.0,0.0,40.0,0.0
2022-07-07 00:00:00,1281.0,20.1,0.0,0.0,90.0,0.0
2022-07-07 01:00:00,1207.0,18.8,0.0,0.0,90.0,0.0
2022-07-07 02:00:00,1169.0,16.6,0.5,0.0,90.0,0.0
2022-07-07 03:00:00,1179.0,16.4,0.3,0.0,90.0,0.0
2022-07-07 04:00:00,1197.0,16.1,0.6,0.0,90.0,0.0
2022-07-07 05:00:00,1252.0,16.0,0.0,5.0,90.0,0.0
2022-07-07 06:00:00,1505.0,16.2,0.1,41.0,90.0,0.0
2022-07-07 07:00:00,1601.0,16.8,0.0,130.0,90.0,0.0
2022-07-07 08:00:00,1587.0,17.9,0.0,247.0,90.0,0.0
2022-07-07 09:00:00,1514.0,19.4,0.0,306.0,90.0,0.0
2022-07-07 10:00:00,1478.0,21.6,0.0,575.0,90.0,0.0
2022-07-07 11:00:00,1477.0,23.0,0.0,869.0,90.0,0.0
2022-07-07 12:00:00,1493.0,24.2,0.0,810.0,90.0,0.0
2022-07-07 13:00:00,1539.0,24.4,0.0,549.0,90.0,0.0
2022-07-07 14:00:00,1557.0,24.7,0.0,425.0,90.0,0.0
2022-07-07 15:00:00,1608.0,22.8,0.0,42.0,90.0,0.0
2022-07-07 16:00:00,1616.0,17.3,2.1,10.0,90.0,0.0
2022-07-07 17:00:00,1619.0,15.8,3.3,33.0,90.0,0.0
2022-07-07 18:00:00,1619.0,15.7,0.0,11.0,90.0,0.0
2022-07-07 19:00:00,1613.0,15.5,0.0,8.0,90.0,0.0
2022-07-07 20:00:00,1562.0,15.3,0.0,13.0,90.0,0.0
2022-07-07 21:00:00,1466.0,15.3,0.0,0.0,90.0,0.0
2022-07-07 22:00:00,1402.0,15.3,0.0,0.0,90.0,0.0
2022-07-07 23:00:00,1286.0,14.9,0.0,0.0,90.0,0.0
2022-07-08 00:00:00,1219.0,13.8,0.0,0.0,37.0,0.0
2022-07-08 01:00:00,1153.0,12.8,0.0,0.0,37.0,0.0
2022-07-08 02:00:00,1146.0,13.9,0.0,0.0,37.0,0.0
2022-07-08 03:00:00,1129.0,14.1,0.0,0.0,37.0,0.0
2022-07-08 04:00:00,1147.0,13.6,0.0,0.0,37.0,0.0
2022-07-08 05:00:00,1203.0,13.5,0.0,28.0,37.0,0.0
2022-07-08 06:00:00,1431.0,14.1,0.0,107.0,37.0,0.0
2022-07-08 07:00:00,1558.0,15.5,0.0,338.0,37.0,0.0
2022-07-08 08:00:00,1538.0,15.2,0.0,134.0,37.0,0.0
2022-07-08 09:00:00,1482.0,16.4,0.0,185.0,37.0,0.0
2022-07-08 10:00:00,1460.0,19.9,0.0,880.0,37.0,0.0
2022-07-08 11:00:00,1490.0,19.8,0.0,444.0,37.0,0.0
2022-07-08 12:00:00,1538.0,23.5,0.0,943.0,37.0,0.0
2022-07-08 13:00:00,1471.0,23.9,0.0,869.0,37.0,0.0
2022-07-08 14:00:00,1404.0,25.2,0.0,916.0,37.0,0.0
2022-07-08 15:00:00,1351.0,25.1,0.0,850.0,37.0,0.0
2022-07-08 16:00:00,1327.0,25.0,0.0,662.0,37.0,0.0
2022-07-08 17:00:00,1365.0,24.4,0.0,440.0,37.0,0.0
2022-07-08 18:00:00,1454.0,24.2,0.0,292.0,37.0,0.0
2022-07-08 19:00:00,1502.0,22.8,0.0,119.0,37.0,0.0
2022-07-08 20:00:00,1496.0,18.7,0.0,13.0,37.0,0.0
2022-07-08 21:00:00,1460.0,15.5,0.0,0.0,37.0,0.0
2022-07-08 22:00:00,1341.0,14.6,0.0,0.0,37.0,0.0
2022-07-08 23:00:00,1278.0,12.6,0.0,0.0,37.0,0.0
2022-07-09 00:00:00,1198.0,12.1,0.0,0.0,53.0,0.0
2022-07-09 01:00:00,1122.0,10.9,0.0,0.0,53.0,0.0
2022-07-09 02:00:00,1094.0,9.7,0.0,0.0,53.0,0.0
2022-07-09 03:00:00,1078.0,8.1,0.0,0.0,53.0,0.0
2022-07-09 04:00:00,1077.0,7.9,0.0,0.0,53.0,0.0
2022-07-09 05:00:00,1085.0,7.6,0.0,19.0,53.0,0.0
2022-07-09 06:00:00,1141.0,11.9,0.0,151.0,53.0,0.0
2022-07-09 07:00:00,1191.0,15.7,0.0,323.0,53.0,0.0
2022-07-09 08:00:00,1193.0,18.0,0.0,485.0,53.0,0.0
2022-07-09 09:00:00,1141.0,20.3,0.0,640.0,53.0,0.0
2022-07-09 10:00:00,1114.0,21.7,0.0,774.0,53.0,0.0
2022-07-09 11:00:00,1143.0,22.7,0.0,746.0,53.0,0.0
2022-07-09 12:00:00,1154.0,23.2,0.0,661.0,53.0,0.0
2022-07-09 13:00:00,1128.0,23.5,0.0,581.0,53.0,0.0
2022-07-09 14:00:00,1080.0,24.7,0.0,652.0,53.0,0.0
2022-07-09 15:00:00,1083.0,23.8,0.0,344.0,53.0,0.0
2022-07-09 16:00:00,1095.0,25.0,0.0,609.0,53.0,0.0
2022-07-09 17:00:00,1131.0,24.2,0.0,384.0,53.0,0.0
2022-07-09 18:00:00,1190.0,23.9,0.0,163.0,53.0,0.0
2022-07-09 19:00:00,1255.0,23.5,0.0,113.0,53.0,0.0
2022-07-09 20:00:00,1241.0,18.2,0.0,9.0,53.0,0.0
2022-07-09 21:00:00,1245.0,17.2,0.0,0.0,53.0,0.0
2022-07-09 22:00:00,1170.0,16.0,0.0,0.0,53.0,0.0
2022-07-09 23:00:00,1094.0,15.1,0.0,0.0,53.0,0.0
2022-07-10 00:00:00,1051.0,15.5,0.0,0.0,73.0,0.0
2022-07-10 01:00:00,1001.0,13.3,0.0,0.0,73.0,0.0
2022-07-10 02:00:00,1005.0,13.5,0.0,0.0,73.0,0.0
2022-07-10 03:00:00,966.0,14.0,0.0,0.0,73.0,0.0
2022-07-10 04:00:00,960.0,13.5,0.0,0.0,73.0,0.0
2022-07-10 05:00:00,960.0,13.1,0.0,13.0,73.0,0.0
2022-07-10 06:00:00,980.0,14.1,0.0,29.0,73.0,0.0
2022-07-10 07:00:00,1031.0,16.0,0.0,90.0,73.0,0.0
2022-07-10 08:00:00,1099.0,17.6,0.0,164.0,73.0,0.0
2022-07-10 09:00:00,1166.0,18.1,0.0,122.0,73.0,0.0
2022-07-10 10:00:00,1153.0,17.4,0.0,78.0,73.0,0.0
2022-07-10 11:00:00,1163.0,18.8,0.1,404.0,73.0,0.0
2022-07-10 12:00:00,1115.0,21.3,0.0,932.0,73.0,0.0
2022-07-10 13:00:00,1056.0,22.6,0.0,903.0,73.0,0.0
2022-07-10 14:00:00,1011.0,22.8,0.0,559.0,73.0,0.0
2022-07-10 15:00:00,1013.0,23.6,0.0,680.0,73.0,0.0
2022-07-10 16:00:00,1076.0,24.2,0.0,429.0,73.0,0.0
2022-07-10 17:00:00,1129.0,22.4,0.0,225.0,73.0,0.0
2022-07-10 18:00:00,1167.0,23.1,0.0,217.0,73.0,0.0
2022-07-10 19:00:00,1233.0,21.5,0.0,71.0,73.0,0.0
2022-07-10 20:00:00,1274.0,18.4,0.0,7.0,73.0,0.0
2022-07-10 21:00:00,1281.0,16.0,0.0,0.0,73.0,0.0
2022-07-10 22:00:00,1256.0,15.4,0.0,0.0,73.0,0.0
2022-07-10 23:00:00,1170.0,15.7,0.0,0.0,73.0,0.0
2022-07-11 00:00:00,1077.0,16.7,0.0,0.0,57.0,0.0
2022-07-11 01:00:00,1057.0,16.2,0.0,0.0,57.0,0.0
2022-07-11 02:00:00,1013.0,15.8,0.0,0.0,57.0,0.0
2022-07-11 03:00:00,1011.0,15.4,0.0,0.0,57.0,0.0
2022-07-11 04:00:00,1013.0,15.3,0.0,0.0,57.0,0.0
2022-07-11 05:00:00,1121.0,15.3,0.0,6.0,57.0,0.0
2022-07-11 06:00:00,1346.0,15.9,0.0,94.0,57.0,0.0
2022-07-11 07:00:00,1455.0,17.5,0.0,297.0,57.0,0.0
2022-07-11 08:00:00,1443.0,18.2,0.0,478.0,57.0,0.0
2022-07-11 09:00:00,1387.0,19.2,0.0,632.0,57.0,0.0
2022-07-11 10:00:00,1331.0,19.8,0.0,763.0,57.0,0.0
2022-07-11 11:00:00,1391.0,20.9,0.0,750.0,57.0,0.0
2022-07-11 12:00:00,1377.0,21.8,0.0,895.0,57.0,0.0
2022-07-11 13:00:00,1326.0,23.0,0.0,904.0,57.0,0.0
2022-07-11 14:00:00,1306.0,23.9,0.0,672.0,57.0,0.0
2022-07-11 15:00:00,1298.0,23.7,0.0,632.0,57.0,0.0
2022-07-11 16:00:00,1352.0,24.3,0.0,397.0,57.0,0.0
2022-07-11 17:00:00,1391.0,23.4,0.0,258.0,57.0,0.0
2022-07-11 18:00:00,1462.0,22.9,0.0,182.0,57.0,0.0
2022-07-11 19:00:00,1514.0,21.7,0.0,134.0,57.0,0.0
2022-07-11 20:00:00,1526.0,18.9,0.0,12.0,57.0,0.0
2022-07-11 21:00:00,1495.0,17.7,0.0,0.0,57.0,0.0
2022-07-11 22:00:00,1399.0,16.7,0.0,0.0,57.0,0.0
2022-07-11 23:00:00,1283.0,16.6,0.0,0.0,57.0,0.0
2022-07-12 00:00:00,1183.0,16.6,0.0,0.0,67.0,0.0
2022-07-12 01:00:00,1106.0,14.9,0.0,0.0,67.0,0.0
2022-07-12 02:00:00,1082.0,13.5,0.0,0.0,67.0,0.0
2022-07-12 03:00:00,1053.0,12.4,0.0,0.0,67.0,0.0
2022-07-12 04:00:00,1081.0,11.5,0.0,0.0,67.0,0.0
2022-07-12 05:00:00,1177.0,10.9,0.0,16.0,67.0,0.0
2022-07-12 06:00:00,1393.0,14.3,0.0,138.0,67.0,0.0
2022-07-12 07:00:00,1543.0,16.7,0.0,230.0,67.0,0.0
2022-07-12 08:00:00,1526.0,17.8,0.0,326.0,67.0,0.0
2022-07-12 09:00:00,1461.0,21.0,0.0,474.0,67.0,0.0
2022-07-12 10:00:00,1429.0,22.6,0.0,762.0,67.0,0.0
2022-07-12 11:00:00,1407.0,23.4,0.0,739.0,67.0,0.0
2022-07-12 12:00:00,1460.0,24.7,0.0,908.0,67.0,0.0
2022-07-12 13:00:00,1459.0,25.8,0.0,1032.0,67.0,0.0
2022-07-12 14:00:00,1430.0,24.7,0.0,425.0,67.0,0.0
2022-07-12 15:00:00,1399.0,25.8,0.0,333.0,67.0,0.0
2022-07-12 16:00:00,1418.0,25.6,0.0,618.0,67.0,0.0
2022-07-12 17:00:00,1441.0,23.6,0.0,258.0,67.0,0.0
2022-07-12 18:00:00,1477.0,23.1,0.0,294.0,67.0,0.0
2022-07-12 19:00:00,1550.0,21.0,0.0,111.0,67.0,0.0
2022-07-12 20:00:00,1542.0,20.0,0.0,6.0,67.0,0.0
2022-07-12 21:00:00,1493.0,18.9,0.0,0.0,67.0,0.0
2022-07-12 22:00:00,1397.0,17.5,0.0,0.0,67.0,0.0
2022-07-12 23:00:00,1293.0,16.4,0.0,0.0,67.0,0.0
2022-07-13 00:00:00,1192.0,14.7,0.0,0.0,10.0,0.0
2022-07-13 01:00:00,1143.0,13.2,0.0,0.0,10.0,0.0
2022-07-13 02:00:00,1137.0,12.1,0.0,0.0,10.0,0.0
2022-07-13 03:00:00,1124.0,11.4,0.0,0.0,10.0,0.0
2022-07-13 04:00:00,1140.0,10.8,0.0,0.0,10.0,0.0
2022-07-13 05:00:00,1212.0,10.1,0.0,15.0,10.0,0.0
2022-07-13 06:00:00,1413.0,13.7,0.0,142.0,10.0,0.0
2022-07-13 07:00:00,1514.0,16.3,0.0,310.0,10.0,0.0
2022-07-13 08:00:00,1474.0,19.3,0.0,472.0,10.0,0.0
2022-07-13 09:00:00,1407.0,21.5,0.0,628.0,10.0,0.0
2022-07-13 10:00:00,1401.0,23.5,0.0,758.0,10.0,0.0
