station id, station name, valid,T [°C],količina padavin [mm],globalno sev. [W/m2]
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 03:50,-3.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 04:00,-3.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 04:10,-4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 04:20,-4.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 04:30,-4.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 04:40,-4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 04:50,-5.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 05:00,-5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 05:10,-5.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 05:20,-5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 05:30,-5.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 05:40,-4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 05:50,-4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 06:00,-5.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 06:10,-4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 06:20,-5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 06:30,-4.9,0,9
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 06:40,-4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 06:50,-4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 07:00,-4.7,0,50
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 07:10,-3.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 07:20,-3.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 07:30,-3.4,0,89
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 07:40,-3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 07:50,-3.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 08:00,-2,0,133
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 08:10,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 08:20,-0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 08:30,0.2,0,324
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 08:40,2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 08:50,2.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 09:00,2.9,0,400
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 09:10,3.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 09:20,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 09:30,5.8,0,473
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 09:40,6.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 09:50,7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 10:00,7.4,0,538
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 10:10,8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 10:20,8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 10:30,8.8,0,592
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 10:40,8.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 10:50,7.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 11:00,8.3,0,434
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 11:10,8.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 11:20,9.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 11:30,9.6,0,485
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 11:40,9.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 11:50,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 12:00,9.7,0,747
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 12:10,10.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 12:20,10.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 12:30,10.3,0,741
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 12:40,10.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 12:50,10.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 13:00,9.9,0,563
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 13:10,10.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 13:20,11,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 13:30,10.6,0,591
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 13:40,10.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 13:50,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 14:00,10.4,0,359
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 14:10,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 14:20,10.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 14:30,9.8,0,274
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 14:40,10,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 14:50,9.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 15:00,10.3,0,265
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 15:10,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 15:20,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 15:30,9.7,0,178
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 15:40,9.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 15:50,10.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 16:00,10.3,0,257
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 16:10,10.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 16:20,10.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 16:30,9.6,0,297
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 16:40,9.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 16:50,9.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 17:00,9.2,0,121
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 17:10,9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 17:20,8.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 17:30,8.3,0,68
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 17:40,8.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 17:50,7.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 18:00,7.9,0,28
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 18:10,7.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 18:20,7.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 18:30,6.7,0,4
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 18:40,6.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 18:50,6.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 19:00,6.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 19:10,6.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 19:20,6.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 19:30,6.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 19:40,6.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 19:50,5.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 20:00,6.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 20:10,6.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 20:20,6.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 20:30,6.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 20:40,6.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 20:50,6.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 21:00,6.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 21:10,6.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 21:20,6.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 21:30,6.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 21:40,6.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 21:50,6.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 22:00,6.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 22:10,5.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 22:20,5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 22:30,5.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 22:40,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 22:50,4.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 23:00,4.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 23:10,4.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 23:20,4.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 23:30,4.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 23:40,4.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-19 23:50,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 00:00,3.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 00:10,4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 00:20,4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 00:30,4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 00:40,3.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 00:50,3.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 01:00,3.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 01:10,3.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 01:20,3.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 01:30,4.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 01:40,4.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 01:50,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 02:00,4.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 02:10,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 02:20,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 02:30,4.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 02:40,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 02:50,3.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 03:00,3.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 03:10,3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 03:20,2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 03:30,2.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 03:40,2.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 03:50,2.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 04:00,2.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 04:10,1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 04:20,0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 04:30,0.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 04:40,-0.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 04:50,0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 05:00,-0.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 05:10,-0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 05:20,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 05:30,-1.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 05:40,-2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 05:50,-2.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 06:00,-2.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 06:10,-2.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 06:20,-2.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 06:30,-2.9,0,12
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 06:40,-2.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 06:50,-3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 07:00,-2.3,0,63
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 07:10,-2.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 07:20,-1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 07:30,-0.2,0,147
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 07:40,0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 07:50,1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 08:00,2.9,0,237
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 08:10,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 08:20,5.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 08:30,6.8,0,335
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 08:40,7.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 08:50,7.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 09:00,7.3,0,414
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 09:10,7.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 09:20,7.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 09:30,7.7,0,485
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 09:40,7.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 09:50,7.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 10:00,8.1,0,557
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 10:10,8.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 10:20,8.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 10:30,8.4,0,609
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 10:40,8.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 10:50,8.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 11:00,9,0,650
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 11:10,9.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 11:20,8.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 11:30,9,0,691
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 11:40,9.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 11:50,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 12:00,9.5,0,709
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 12:10,9.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 12:20,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 12:30,10.7,0,716
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 12:40,9.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 12:50,9.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 13:00,9.9,0,729
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 13:10,9.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 13:20,10.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 13:30,10.2,0,609
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 13:40,9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 13:50,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 14:00,10.1,0,539
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 14:10,10,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 14:20,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 14:30,9.8,0,477
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 14:40,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 14:50,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 15:00,9.5,0,447
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 15:10,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 15:20,9.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 15:30,9.8,0,400
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 15:40,9.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 15:50,9.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 16:00,9,0,289
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 16:10,9.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 16:20,9.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 16:30,8.8,0,277
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 16:40,8.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 16:50,8.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 17:00,8.1,0,142
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 17:10,8.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 17:20,7.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 17:30,7.4,0,86
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 17:40,7.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 17:50,6.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 18:00,6.7,0,32
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 18:10,6.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 18:20,6.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 18:30,6.1,0,5
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 18:40,6.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 18:50,5.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 19:00,5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 19:10,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 19:20,5.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 19:30,4.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 19:40,5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 19:50,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 20:00,4.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 20:10,4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 20:20,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 20:30,3.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 20:40,4.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 20:50,3.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 21:00,3.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 21:10,3.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 21:20,3.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 21:30,3.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 21:40,2.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 21:50,2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 22:00,2.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 22:10,2.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 22:20,2.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 22:30,1.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 22:40,1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 22:50,0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 23:00,0,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 23:10,-1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 23:20,-1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 23:30,-2.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 23:40,-2.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-20 23:50,-2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 00:00,-3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 00:10,-3.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 00:20,-3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 00:30,-4.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 00:40,-4.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 00:50,-4.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 01:00,-5.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 01:10,-3.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 01:20,-3.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 01:30,-3.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 01:40,-4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 01:50,-3.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 02:00,-4.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 02:10,-3.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 02:20,-3.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 02:30,-5.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 02:40,-5.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 02:50,-4.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 03:00,-4.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 03:10,-5.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 03:20,-4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 03:30,-4.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 03:40,-5.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 03:50,-5.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 04:00,-5.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 04:10,-5.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 04:20,-5.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 04:30,-5.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 04:40,-5.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 04:50,-5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 05:00,-4.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 05:10,-4.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 05:20,-5.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 05:30,-5.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 05:40,-5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 05:50,-5.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 06:00,-5.7,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 06:10,-5.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 06:20,-5.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 06:30,-5.3,0,22
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 06:40,-4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 06:50,-4.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 07:00,-4,0,99
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 07:10,-3.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 07:20,-2.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 07:30,-1.2,0,186
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 07:40,-1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 07:50,-0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 08:00,-0.2,0,260
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 08:10,0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 08:20,1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 08:30,1.9,0,346
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 08:40,2.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 08:50,3.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 09:00,3.7,0,428
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 09:10,4.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 09:20,5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 09:30,5.5,0,502
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 09:40,5.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 09:50,5.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-03-21 10:00,6.5,0,573
