station id, station name, valid,T [°C],količina padavin [mm],globalno sev. [W/m2]
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 01:30,14.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 01:40,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 01:50,13.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 02:00,13.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 02:10,13.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 02:20,13.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 02:30,13.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 02:40,13.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 02:50,13.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 03:00,13.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 03:10,13.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 03:20,12.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 03:30,12.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 03:40,11.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 03:50,11.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 04:00,11.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 04:10,11.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 04:20,11.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 04:30,11,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 04:40,10.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 04:50,10.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 05:00,10.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 05:10,10,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 05:20,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 05:30,9.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 05:40,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 05:50,9.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 06:00,9.5,0,7
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 06:10,9.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 06:20,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 06:30,10,0,34
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 06:40,10.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 06:50,10.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 07:00,11.3,0,97
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 07:10,11.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 07:20,12.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 07:30,13.2,0,200
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 07:40,13.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 07:50,14.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 08:00,14.9,0,265
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 08:10,15.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 08:20,15.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 08:30,16.3,0,368
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 08:40,16.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 08:50,17.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 09:00,18,0,430
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 09:10,19,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 09:20,19.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 09:30,19.9,0,521
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 09:40,19.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 09:50,19.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 10:00,19.6,0,609
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 10:10,20,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 10:20,20.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 10:30,20.7,0,681
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 10:40,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 10:50,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 11:00,20.9,0,725
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 11:10,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 11:20,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 11:30,20.8,0,629
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 11:40,21.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 11:50,21.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 12:00,21.7,0,645
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 12:10,21.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 12:20,21.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 12:30,22.1,0,559
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 12:40,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 12:50,22.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 13:00,21.8,0,672
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 13:10,21.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 13:20,21.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 13:30,21.1,0,368
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 13:40,21.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 13:50,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 14:00,21.1,0,349
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 14:10,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 14:20,21.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 14:30,21.4,0,295
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 14:40,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 14:50,21.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 15:00,20.9,0,286
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 15:10,20.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 15:20,20.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 15:30,21.5,0,282
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 15:40,21.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 15:50,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 16:00,21,0,330
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 16:10,20.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 16:20,20.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 16:30,20.4,0,236
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 16:40,20.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 16:50,20.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 17:00,19.5,0,150
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 17:10,19.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 17:20,19,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 17:30,18.8,0,76
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 17:40,18.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 17:50,17.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 18:00,17.5,0,17
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 18:10,17.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 18:20,17.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 18:30,17.5,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 18:40,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 18:50,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 19:00,16.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 19:10,16.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 19:20,16,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 19:30,15.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 19:40,14.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 19:50,14.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 20:00,14.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 20:10,14,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 20:20,14,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 20:30,13.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 20:40,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 20:50,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 21:00,14.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 21:10,14.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 21:20,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 21:30,14.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 21:40,14.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 21:50,14.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 22:00,14.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 22:10,14.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 22:20,14.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 22:30,14.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 22:40,14.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 22:50,14.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 23:00,14.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 23:10,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 23:20,14,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 23:30,14.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 23:40,14,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-20 23:50,14.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 00:00,14,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 00:10,13.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 00:20,13.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 00:30,13.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 00:40,13.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 00:50,13.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 01:00,13.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 01:10,13.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 01:20,13.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 01:30,12.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 01:40,12.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 01:50,12.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 02:00,12.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 02:10,12.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 02:20,12.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 02:30,12.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 02:40,11.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 02:50,11.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 03:00,11.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 03:10,11.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 03:20,11,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 03:30,10.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 03:40,10.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 03:50,10.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 04:00,10.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 04:10,10.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 04:20,10.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 04:30,10.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 04:40,10.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 04:50,10.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 05:00,10.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 05:10,10.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 05:20,10.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 05:30,10.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 05:40,10.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 05:50,10.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 06:00,10.3,0,4
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 06:10,10.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 06:20,10.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 06:30,10.7,0,40
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 06:40,10.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 06:50,11.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 07:00,11.7,0,88
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 07:10,12,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 07:20,12.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 07:30,13,0,211
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 07:40,13.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 07:50,14,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 08:00,14.6,0,290
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 08:10,15.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 08:20,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 08:30,16.7,0,365
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 08:40,16.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 08:50,17.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 09:00,17.5,0,436
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 09:10,17.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 09:20,18.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 09:30,18.6,0,504
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 09:40,18.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 09:50,19.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 10:00,19.1,0,577
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 10:10,20.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 10:20,19.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 10:30,20.5,0,637
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 10:40,20.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 10:50,20.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 11:00,20.6,0,642
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 11:10,21.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 11:20,21.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 11:30,20.3,0,634
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 11:40,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 11:50,21.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 12:00,21.6,0,720
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 12:10,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 12:20,21.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 12:30,21.8,0,686
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 12:40,21.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 12:50,21.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 13:00,21.2,0,670
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 13:10,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 13:20,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 13:30,20.6,0,439
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 13:40,21.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 13:50,21.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 14:00,21.9,0,538
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 14:10,22.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 14:20,21.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 14:30,21.4,0,466
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 14:40,22,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 14:50,22.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 15:00,21.4,0,441
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 15:10,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 15:20,21.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 15:30,21.8,0,400
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 15:40,21.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 15:50,21.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 16:00,21.7,0,361
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 16:10,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 16:20,21.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 16:30,21,0,280
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 16:40,20.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 16:50,20.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 17:00,20.7,0,159
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 17:10,20.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 17:20,19.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 17:30,18.8,0,77
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 17:40,17.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 17:50,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 18:00,16.5,0,21
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 18:10,16.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 18:20,15.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 18:30,14.8,0,4
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 18:40,14.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 18:50,14.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 19:00,14.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 19:10,13.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 19:20,13.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 19:30,13.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 19:40,12.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 19:50,12.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 20:00,12.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 20:10,11.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 20:20,12.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 20:30,11.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 20:40,11.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 20:50,11.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 21:00,11.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 21:10,11.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 21:20,11.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 21:30,11,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 21:40,10.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 21:50,10.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 22:00,10.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 22:10,10.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 22:20,10.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 22:30,10.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 22:40,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 22:50,10.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 23:00,10.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 23:10,10.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 23:20,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 23:30,9.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 23:40,9.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-21 23:50,9.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 00:00,9.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 00:10,9.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 00:20,9.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 00:30,9.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 00:40,9.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 00:50,9.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 01:00,8.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 01:10,9.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 01:20,9.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 01:30,9.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 01:40,8.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 01:50,8.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 02:00,8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 02:10,8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 02:20,8.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 02:30,8.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 02:40,8.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 02:50,8.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 03:00,8.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 03:10,8.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 03:20,7.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 03:30,7.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 03:40,7.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 03:50,7.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 04:00,7.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 04:10,7.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 04:20,7.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 04:30,7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 04:40,6.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 04:50,6.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 05:00,6.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 05:10,6.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 05:20,6.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 05:30,6.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 05:40,6.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 05:50,6.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 06:00,6.3,0,4
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 06:10,6.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 06:20,6.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 06:30,7,0,25
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 06:40,7.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 06:50,7.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 07:00,7.9,0,103
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 07:10,8.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 07:20,9.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 07:30,10.7,0,206
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 07:40,11.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 07:50,11.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2024-09-22 08:00,11.6,0,282
