station id, station name, valid,T [°C],količina padavin [mm],globalno sev. [W/m2]
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 02:40,-1.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 02:50,-1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 03:00,-1.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 03:10,-1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 03:20,-1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 03:30,-1.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 03:40,-1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 03:50,-1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 04:00,-1.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 04:10,-1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 04:20,-1.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 04:30,-1.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 04:40,-1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 04:50,-2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 05:00,-1.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 05:10,-1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 05:20,-1.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 05:30,-1.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 05:40,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 05:50,-1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 06:00,-0.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 06:10,-1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 06:20,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 06:30,-1.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 06:40,-1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 06:50,-1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 07:00,-1.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 07:10,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 07:20,-1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 07:30,-0.9,0,4
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 07:40,-0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 07:50,-0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 08:00,-0.2,0,15
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 08:10,-0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 08:20,0,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 08:30,0.2,0,52
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 08:40,0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 08:50,0.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 09:00,0.7,0,68
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 09:10,0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 09:20,0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 09:30,1.1,0,93
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 09:40,1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 09:50,1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 10:00,2.6,0,172
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 10:10,3.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 10:20,3.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 10:30,3.9,0,389
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 10:40,4.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 10:50,4.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 11:00,4.9,0,225
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 11:10,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 11:20,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 11:30,4.7,0,170
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 11:40,4.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 11:50,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 12:00,5.1,0,191
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 12:10,5.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 12:20,6.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 12:30,6.6,0,255
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 12:40,6.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 12:50,7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 13:00,7.2,0,345
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 13:10,7.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 13:20,7.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 13:30,9.4,0,348
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 13:40,10.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 13:50,10.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 14:00,10.3,0,307
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 14:10,10.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 14:20,11.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 14:30,12.1,0,250
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 14:40,11.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 14:50,12.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 15:00,11.4,0,188
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 15:10,11.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 15:20,10.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 15:30,10.1,0,120
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 15:40,9.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 15:50,8.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 16:00,7.7,0,51
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 16:10,7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 16:20,6.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 16:30,6,0,12
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 16:40,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 16:50,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 17:00,4.5,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 17:10,4.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 17:20,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 17:30,4.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 17:40,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 17:50,3.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 18:00,3.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 18:10,3.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 18:20,2.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 18:30,2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 18:40,2.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 18:50,2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 19:00,2.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 19:10,2.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 19:20,1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 19:30,1.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 19:40,1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 19:50,1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 20:00,1.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 20:10,1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 20:20,1.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 20:30,1.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 20:40,0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 20:50,0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 21:00,0.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 21:10,0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 21:20,0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 21:30,0.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 21:40,0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 21:50,0.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 22:00,-0.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 22:10,0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 22:20,-0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 22:30,-0.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 22:40,-0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 22:50,-0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 23:00,-0.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 23:10,-0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 23:20,-0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 23:30,-0.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 23:40,-0.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-19 23:50,-0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 00:00,-1.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 00:10,-0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 00:20,-0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 00:30,-0.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 00:40,-0.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 00:50,-0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 01:00,-0.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 01:10,-0.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 01:20,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 01:30,-1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 01:40,-0.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 01:50,-0.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 02:00,-1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 02:10,-1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 02:20,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 02:30,-1.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 02:40,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 02:50,-1.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 03:00,-1.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 03:10,-1.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 03:20,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 03:30,-1.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 03:40,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 03:50,-1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 04:00,-1.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 04:10,-1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 04:20,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 04:30,-2.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 04:40,-2.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 04:50,-2.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 05:00,-2.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 05:10,-1.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 05:20,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 05:30,-1.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 05:40,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 05:50,-1.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 06:00,-1.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 06:10,-1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 06:20,-2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 06:30,-2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 06:40,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 06:50,-2.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 07:00,-2.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 07:10,-2.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 07:20,-1.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 07:30,-1.5,0,5
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 07:40,-1.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 07:50,-1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 08:00,-1.5,0,28
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 08:10,-1.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 08:20,-0.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 08:30,-0.9,0,54
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 08:40,-0.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 08:50,-0.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 09:00,-0.4,0,72
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 09:10,-0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 09:20,0.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 09:30,0.3,0,123
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 09:40,1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 09:50,1.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 10:00,2.2,0,184
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 10:10,2.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 10:20,2.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 10:30,3.1,0,166
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 10:40,3.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 10:50,3.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 11:00,4,0,184
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 11:10,4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 11:20,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 11:30,4.8,0,203
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 11:40,5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 11:50,5.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 12:00,5.4,0,187
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 12:10,5.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 12:20,5.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 12:30,5.9,0,184
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 12:40,6.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 12:50,6.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 13:00,6.3,0,184
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 13:10,6.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 13:20,6.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 13:30,6.9,0,212
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 13:40,6.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 13:50,7.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 14:00,7.4,0,162
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 14:10,7.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 14:20,7.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 14:30,7.3,0,119
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 14:40,7.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 14:50,7.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 15:00,7.2,0,116
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 15:10,7.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 15:20,6.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 15:30,6.9,0,84
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 15:40,6.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 15:50,6.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 16:00,5.9,0,36
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 16:10,5.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 16:20,5.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 16:30,4.9,0,9
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 16:40,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 16:50,4.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 17:00,4,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 17:10,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 17:20,4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 17:30,3.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 17:40,4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 17:50,3.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 18:00,3.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 18:10,3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 18:20,3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 18:30,3.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 18:40,3.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 18:50,3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 19:00,3.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 19:10,3.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 19:20,2.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 19:30,2.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 19:40,2.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 19:50,2.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 20:00,3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 20:10,2.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 20:20,2.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 20:30,2.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 20:40,3.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 20:50,3.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 21:00,3.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 21:10,3.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 21:20,3.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 21:30,3.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 21:40,3.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 21:50,3.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 22:00,3.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 22:10,3.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 22:20,4.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 22:30,4.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 22:40,4.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 22:50,4.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 23:00,4.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 23:10,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 23:20,4.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 23:30,4.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 23:40,4.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-20 23:50,4.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 00:00,4.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 00:10,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 00:20,4.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 00:30,4.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 00:40,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 00:50,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 01:00,4.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 01:10,5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 01:20,4.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 01:30,5,1,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 01:40,5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 01:50,5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 02:00,5.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 02:10,5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 02:20,5.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 02:30,5.1,0.2,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 02:40,5.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 02:50,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 03:00,5.5,0.6,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 03:10,5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 03:20,5.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 03:30,5.3,0.5,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 03:40,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 03:50,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 04:00,5.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 04:10,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 04:20,5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 04:30,5.4,0.1,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 04:40,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 04:50,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 05:00,5.3,0.1,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 05:10,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 05:20,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 05:30,5.3,0.2,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 05:40,5.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 05:50,5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 06:00,5.4,0.2,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 06:10,5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 06:20,5.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 06:30,5.5,0.1,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 06:40,5.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 06:50,5.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 07:00,5.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 07:10,5.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 07:20,5.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 07:30,5.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 07:40,5.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 07:50,5.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 08:00,5.6,0,10
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 08:10,5.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 08:20,5.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 08:30,5.8,0,13
_3047,Letališče Jožeta Pučnika Ljubljana,2023-11-21 08:40,5.8,,
