station id, station name, valid,T [°C],količina padavin [mm],globalno sev. [W/m2]
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 18:50,23.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 19:00,23.6,0,15
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 19:10,23.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 19:20,23.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 19:30,22.8,0,9
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 19:40,22.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 19:50,22.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 20:00,21.9,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 20:10,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 20:20,21.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 20:30,21.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 20:40,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 20:50,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 21:00,20.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 21:10,20.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 21:20,20.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 21:30,20.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 21:40,20.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 21:50,20.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 22:00,20.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 22:10,19.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 22:20,19.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 22:30,19.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 22:40,19.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 22:50,19.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 23:00,19.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 23:10,19.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 23:20,19.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 23:30,19.5,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 23:40,19.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-26 23:50,19.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 00:00,19.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 00:10,19.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 00:20,19.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 00:30,19,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 00:40,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 00:50,18.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 01:00,18.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 01:10,18.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 01:20,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 01:30,18.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 01:40,18.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 01:50,17.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 02:00,17.8,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 02:10,17.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 02:20,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 02:30,18.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 02:40,18.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 02:50,18.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 03:00,18,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 03:10,17.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 03:20,17.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 03:30,17.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 03:40,17.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 03:50,17.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 04:00,17.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 04:10,17.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 04:20,17.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 04:30,17.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 04:40,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 04:50,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 05:00,17.4,0,5
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 05:10,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 05:20,17.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 05:30,17.5,0,28
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 05:40,17.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 05:50,17.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 06:00,18.2,0,93
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 06:10,19,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 06:20,19,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 06:30,19.3,0,146
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 06:40,19.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 06:50,19.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 07:00,20.2,0,158
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 07:10,20.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 07:20,20.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 07:30,20.8,0,178
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 07:40,21.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 07:50,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 08:00,21.6,0,182
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 08:10,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 08:20,21.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 08:30,21.5,0,95
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 08:40,21.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 08:50,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 09:00,21.3,0,117
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 09:10,21.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 09:20,21.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 09:30,21.9,0.1,214
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 09:40,22.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 09:50,22.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 10:00,23,0,504
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 10:10,23.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 10:20,24.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 10:30,24.5,0,650
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 10:40,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 10:50,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 11:00,25.7,0,858
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 11:10,25.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 11:20,25.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 11:30,25.7,0,666
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 11:40,26.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 11:50,26.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 12:00,26.5,0,721
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 12:10,27.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 12:20,26.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 12:30,26.4,0,715
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 12:40,26.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 12:50,26.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 13:00,26.5,0,460
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 13:10,26.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 13:20,26.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 13:30,26.6,0,306
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 13:40,27.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 13:50,27.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 14:00,27.1,0,632
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 14:10,26.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 14:20,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 14:30,27.2,0,460
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 14:40,27.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 14:50,27.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 15:00,27.7,0,542
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 15:10,28.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 15:20,28.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 15:30,27.2,0,591
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 15:40,28.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 15:50,28.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 16:00,28.5,0,721
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 16:10,27.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 16:20,27.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 16:30,28,0,369
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 16:40,27.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 16:50,27.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 17:00,27,0,236
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 17:10,27,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 17:20,26.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 17:30,26.2,0,163
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 17:40,25.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 17:50,25.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 18:00,25.7,0,66
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 18:10,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 18:20,25.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 18:30,25.2,0,26
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 18:40,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 18:50,25.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 19:00,22.7,0,6
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 19:10,21,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 19:20,20.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 19:30,20.8,0,5
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 19:40,19.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 19:50,19.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 20:00,20,0,3
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 20:10,19.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 20:20,19.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 20:30,19.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 20:40,19.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 20:50,19.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 21:00,18.7,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 21:10,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 21:20,18.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 21:30,19,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 21:40,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 21:50,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 22:00,18.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 22:10,18.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 22:20,18.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 22:30,17.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 22:40,17.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 22:50,17.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 23:00,17.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 23:10,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 23:20,17.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 23:30,17,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 23:40,16.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-27 23:50,16.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 00:00,17.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 00:10,17,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 00:20,17,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 00:30,16.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 00:40,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 00:50,16.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 01:00,16.2,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 01:10,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 01:20,16.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 01:30,16.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 01:40,16.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 01:50,15.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 02:00,15.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 02:10,15.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 02:20,15.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 02:30,15.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 02:40,15.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 02:50,15.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 03:00,15.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 03:10,14.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 03:20,14.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 03:30,14.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 03:40,14.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 03:50,14.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 04:00,14.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 04:10,14.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 04:20,14.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 04:30,14.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 04:40,14.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 04:50,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 05:00,14.2,0,6
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 05:10,14.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 05:20,13.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 05:30,13.9,0,23
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 05:40,14.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 05:50,14.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 06:00,14.5,0,45
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 06:10,14.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 06:20,15.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 06:30,15.8,0,100
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 06:40,16.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 06:50,16.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 07:00,17.2,0,223
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 07:10,17.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 07:20,18.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 07:30,19,0,317
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 07:40,20,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 07:50,20.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 08:00,20.8,0,443
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 08:10,21.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 08:20,22.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 08:30,22.6,0,530
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 08:40,22.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 08:50,22.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 09:00,23.3,0,574
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 09:10,23.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 09:20,23.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 09:30,24.4,0,657
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 09:40,24.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 09:50,25.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 10:00,25.8,0,724
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 10:10,25.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 10:20,25.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 10:30,26.7,0,748
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 10:40,26.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 10:50,26.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 11:00,25.9,0,654
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 11:10,27,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 11:20,27.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 11:30,27.5,0,924
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 11:40,27.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 11:50,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 12:00,28.2,0,903
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 12:10,28.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 12:20,28.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 12:30,27.8,0,892
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 12:40,27.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 12:50,27.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 13:00,28.5,0,726
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 13:10,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 13:20,28.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 13:30,28.5,0,736
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 13:40,28.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 13:50,28.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 14:00,28.7,0,782
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 14:10,29.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 14:20,29.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 14:30,27.9,0,667
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 14:40,27.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 14:50,27.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 15:00,27.5,0,236
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 15:10,28.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 15:20,29.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 15:30,28.7,0,538
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 15:40,28.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 15:50,29.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 16:00,29.1,0,544
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 16:10,27.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 16:20,28.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 16:30,28.8,0,341
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 16:40,29.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 16:50,28.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 17:00,28.5,0,397
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 17:10,28.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 17:20,28.4,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 17:30,28,0,250
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 17:40,27.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 17:50,28,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 18:00,27.8,0,187
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 18:10,27.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 18:20,27.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 18:30,26.8,0,90
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 18:40,26.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 18:50,26.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 19:00,26.1,0,56
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 19:10,25.6,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 19:20,25,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 19:30,24.2,0,23
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 19:40,23.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 19:50,23.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 20:00,22.9,0,2
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 20:10,22.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 20:20,22.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 20:30,22.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 20:40,22,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 20:50,21.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 21:00,21.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 21:10,20.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 21:20,20.5,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 21:30,20.3,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 21:40,20.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 21:50,20,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 22:00,20.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 22:10,20.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 22:20,19.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 22:30,19.6,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 22:40,19.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 22:50,18.9,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 23:00,18.4,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 23:10,18.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 23:20,18,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 23:30,18,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 23:40,17.8,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-28 23:50,17.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 00:00,17.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 00:10,17.3,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 00:20,17.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 00:30,16.9,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 00:40,16.7,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 00:50,16.2,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 01:00,16.1,0,0
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 01:10,16.1,,
_3047,Letališče Jožeta Pučnika Ljubljana,2022-07-29 01:20,16.2,,
